"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.12.2018","452,69","450,48","456,31","450,26","-","0,53%"
"27.12.2018","450,32","447,19","450,56","441,34","-","0,58%"
"26.12.2018","447,71","436,01","447,71","435,36","-","2,71%"
"25.12.2018","435,90","437,59","437,59","435,58","-","-0,41%"
"24.12.2018","437,68","444,15","444,40","437,58","-","-1,59%"
"21.12.2018","444,76","451,24","453,85","443,23","-","-1,35%"
"20.12.2018","450,83","457,02","457,10","448,83","-","-1,49%"
"19.12.2018","457,65","460,81","465,88","456,40","-","-0,66%"
"18.12.2018","460,68","462,35","464,35","459,07","-","-0,34%"
"17.12.2018","462,27","468,58","468,95","460,90","-","-1,33%"
"14.12.2018","468,51","476,19","476,23","467,93","-","-1,59%"
"13.12.2018","476,07","475,98","478,64","474,92","-","0,01%"
"12.12.2018","476,01","470,62","479,64","470,61","-","1,13%"
"11.12.2018","470,70","470,00","475,71","469,15","-","0,11%"
"10.12.2018","470,20","473,60","473,64","464,61","-","-0,78%"
"07.12.2018","473,88","479,21","482,91","472,83","-","-1,11%"
"06.12.2018","479,20","484,37","484,39","471,25","-","-1,05%"
"05.12.2018","484,28","486,47","486,48","484,12","-","-0,50%"
"04.12.2018","486,73","497,51","497,52","486,22","-","-2,16%"
"03.12.2018","497,48","491,05","498,93","491,01","-","1,35%"
"30.11.2018","490,86","489,64","490,88","488,10","-","0,25%"
"29.11.2018","489,66","489,43","491,32","487,87","-","0,29%"
"28.11.2018","488,22","481,25","489,43","481,10","-","1,45%"
"27.11.2018","481,24","480,70","481,33","478,50","-","0,08%"
"26.11.2018","480,85","475,19","481,10","475,05","-","1,17%"
"23.11.2018","475,30","477,62","477,82","474,84","-","-0,48%"
"22.11.2018","477,58","477,70","478,32","477,28","-","-0,02%"
"21.11.2018","477,68","475,29","480,03","474,26","-","0,38%"
"20.11.2018","475,87","483,72","483,76","474,08","-","-1,62%"
"19.11.2018","483,72","488,58","489,72","482,78","-","-0,95%"
"16.11.2018","488,34","486,90","489,47","485,49","-","0,30%"
"15.11.2018","486,87","483,97","487,73","480,31","-","0,64%"
"14.11.2018","483,79","486,39","489,19","482,11","-","-0,48%"
"13.11.2018","486,10","486,19","489,69","484,36","-","-0,10%"
"12.11.2018","486,57","493,91","494,24","485,96","-","-1,60%"
"09.11.2018","494,48","498,87","498,99","492,34","-","-1,02%"
"08.11.2018","499,57","500,09","501,62","497,67","-","-0,13%"
"07.11.2018","500,23","492,80","500,28","492,75","-","1,53%"
"06.11.2018","492,70","490,70","492,84","490,69","-","0,43%"
"05.11.2018","490,58","490,19","491,30","488,57","-","0,12%"
"02.11.2018","489,97","489,81","494,76","487,73","-","0,10%"
"01.11.2018","489,48","484,41","490,09","484,20","-","1,01%"
"31.10.2018","484,57","477,97","486,88","477,96","-","1,33%"
"30.10.2018","478,19","473,30","478,28","472,51","-","0,99%"
"29.10.2018","473,52","475,32","481,42","469,56","-","-0,33%"
"26.10.2018","475,11","480,95","481,26","470,73","-","-1,19%"
"25.10.2018","480,83","477,19","482,57","474,17","-","0,74%"
"24.10.2018","477,29","487,50","487,99","476,89","-","-2,07%"
"23.10.2018","487,37","492,70","492,71","481,90","-","-1,10%"
"22.10.2018","492,78","494,13","495,77","492,04","-","-0,26%"
"19.10.2018","494,05","494,08","497,68","493,09","-","-0,08%"
"18.10.2018","494,47","500,04","500,27","492,88","-","-1,21%"
"17.10.2018","500,52","500,92","502,24","497,40","-","-0,08%"
"16.10.2018","500,94","492,54","501,17","492,34","-","1,71%"
"15.10.2018","492,52","494,55","495,06","491,87","-","-0,45%"
"12.10.2018","494,76","489,80","496,19","489,46","-","1,10%"
"11.10.2018","489,40","500,37","500,37","488,26","-","-2,23%"
"10.10.2018","500,55","512,06","512,52","500,21","-","-2,15%"
"09.10.2018","511,54","512,86","513,36","510,07","-","-0,23%"
"08.10.2018","512,72","514,78","514,79","510,42","-","-0,38%"
"05.10.2018","514,69","517,99","518,01","512,92","-","-0,68%"
"04.10.2018","518,21","522,52","522,80","515,98","-","-1,00%"
"03.10.2018","523,46","523,31","525,09","522,43","-","0,02%"
"02.10.2018","523,36","525,03","525,47","522,53","-","-0,32%"
"01.10.2018","525,06","524,12","526,80","523,61","-","0,15%"
"28.09.2018","524,25","525,41","525,83","523,34","-","-0,23%"
"27.09.2018","525,44","525,28","526,78","523,78","-","0,03%"
"26.09.2018","525,28","525,76","528,27","525,23","-","-0,15%"
"25.09.2018","526,09","525,34","526,95","525,21","-","0,04%"
"24.09.2018","525,87","527,72","527,74","524,98","-","-0,38%"
"21.09.2018","527,86","526,73","528,71","526,70","-","0,33%"
"20.09.2018","526,14","522,23","526,94","522,09","-","0,80%"
"19.09.2018","521,98","520,63","522,67","520,58","-","0,34%"
"18.09.2018","520,19","517,24","520,66","517,21","-","0,52%"
"17.09.2018","517,50","519,12","519,20","517,27","-","-0,38%"
"14.09.2018","519,46","518,43","520,09","518,19","-","0,28%"
"13.09.2018","518,02","515,52","519,09","515,50","-","0,55%"
"12.09.2018","515,17","514,33","515,88","513,51","-","0,22%"
"11.09.2018","514,03","513,35","514,48","511,09","-","0,12%"
"10.09.2018","513,39","512,56","514,67","511,82","-","0,08%"
"07.09.2018","512,97","514,09","514,34","511,59","-","-0,22%"
"06.09.2018","514,08","516,04","516,43","512,92","-","-0,40%"
"05.09.2018","516,13","519,35","519,35","514,86","-","-0,61%"
"04.09.2018","519,30","521,71","521,83","517,87","-","-0,51%"
"03.09.2018","521,95","522,20","522,23","521,42","-","-0,18%"
"31.08.2018","522,88","524,14","524,25","521,33","-","-0,27%"
"30.08.2018","524,28","527,50","527,61","523,69","-","-0,50%"
"29.08.2018","526,94","525,08","527,49","524,65","-","0,34%"
"28.08.2018","525,18","524,89","526,44","524,61","-","0,12%"
"27.08.2018","524,56","519,96","524,90","519,91","-","0,95%"
"24.08.2018","519,60","516,46","519,89","516,06","-","0,53%"
"23.08.2018","516,84","518,47","518,48","516,03","-","-0,30%"
"22.08.2018","518,42","517,80","519,13","517,57","-","0,24%"
"21.08.2018","517,17","515,85","518,88","515,73","-","0,38%"
"20.08.2018","515,19","513,32","515,90","513,18","-","0,41%"
"17.08.2018","513,08","511,41","514,03","510,75","-","0,31%"
"16.08.2018","511,50","508,19","512,51","507,47","-","0,63%"
"15.08.2018","508,32","513,69","513,70","506,24","-","-1,10%"
"14.08.2018","513,99","511,97","514,31","511,84","-","0,40%"
"13.08.2018","511,92","514,82","514,82","511,21","-","-0,72%"
"10.08.2018","515,61","520,97","520,97","514,43","-","-1,15%"
"09.08.2018","521,60","522,15","522,66","520,87","-","-0,11%"
"08.08.2018","522,18","522,36","522,92","521,40","-","-0,03%"
"07.08.2018","522,34","519,81","523,34","519,79","-","0,48%"
"06.08.2018","519,82","519,34","520,12","517,94","-","0,06%"
"03.08.2018","519,53","517,29","519,53","516,95","-","0,38%"
"02.08.2018","517,54","518,98","519,03","514,28","-","-0,28%"
"01.08.2018","518,99","519,93","520,68","518,36","-","-0,16%"
"31.07.2018","519,82","518,83","520,79","518,13","-","0,17%"
"30.07.2018","518,93","520,62","521,01","518,45","-","-0,35%"
"27.07.2018","520,73","521,65","523,37","519,58","-","-0,21%"
"26.07.2018","521,80","522,98","523,38","521,36","-","0,01%"
"25.07.2018","521,74","519,00","522,70","518,68","-","0,53%"
"24.07.2018","519,00","516,02","520,64","515,92","-","0,60%"
"23.07.2018","515,92","516,37","516,66","514,58","-","0,01%"
"20.07.2018","515,89","514,90","516,95","514,16","-","0,28%"
"19.07.2018","514,45","516,80","517,23","513,59","-","-0,39%"
"18.07.2018","516,47","515,65","516,81","515,04","-","0,15%"
"17.07.2018","515,72","514,70","515,90","513,11","-","0,23%"
"16.07.2018","514,53","515,29","515,57","513,98","-","-0,13%"
"13.07.2018","515,22","514,02","515,51","513,61","-","0,21%"
"12.07.2018","514,12","510,03","514,16","509,93","-","0,63%"
"11.07.2018","510,92","515,33","515,33","509,50","-","-0,89%"
"10.07.2018","515,52","514,57","515,96","514,04","-","0,20%"
"09.07.2018","514,48","510,13","514,48","510,13","-","0,90%"
"06.07.2018","509,90","505,95","510,33","505,61","-","0,80%"
"05.07.2018","505,84","503,02","505,84","502,07","-","0,58%"
"04.07.2018","502,94","503,21","503,66","502,49","-","-0,01%"
"03.07.2018","503,00","503,49","505,70","502,20","-","-0,02%"
"02.07.2018","503,10","505,12","505,19","500,18","-","-0,42%"
"29.06.2018","505,20","501,87","507,94","501,59","-","0,66%"
"28.06.2018","501,88","500,87","502,45","498,86","-","0,08%"
"27.06.2018","501,47","504,64","506,92","500,87","-","-0,68%"
"26.06.2018","504,91","504,45","505,61","503,71","-","0,08%"
"25.06.2018","504,49","511,92","511,93","502,93","-","-1,41%"
"22.06.2018","511,68","509,00","512,77","508,81","-","0,46%"
"21.06.2018","509,34","512,34","512,81","508,92","-","-0,63%"
"20.06.2018","512,58","510,96","513,54","510,61","-","0,35%"
"19.06.2018","510,78","515,03","515,24","508,23","-","-0,82%"
"18.06.2018","514,99","516,81","516,84","512,70","-","-0,43%"
"15.06.2018","517,21","518,51","518,62","515,40","-","-0,45%"
"14.06.2018","519,54","519,58","520,10","518,15","-","-0,03%"
"13.06.2018","519,70","520,70","521,63","518,91","-","-0,26%"
"12.06.2018","521,07","520,56","521,61","519,82","-","0,06%"
"11.06.2018","520,76","519,34","521,37","519,25","-","0,31%"
"08.06.2018","519,15","519,55","519,80","517,04","-","-0,14%"
"07.06.2018","519,90","519,93","521,41","518,44","-","0,03%"
"06.06.2018","519,75","516,33","519,75","516,25","-","0,78%"
"05.06.2018","515,72","516,41","516,74","514,98","-","-0,13%"
"04.06.2018","516,38","513,19","517,03","513,17","-","0,70%"
"01.06.2018","512,77","508,61","513,09","508,47","-","0,79%"
"31.05.2018","508,77","510,68","512,23","508,11","-","-0,23%"
"30.05.2018","509,96","506,42","510,80","505,10","-","0,59%"
"29.05.2018","506,99","512,64","512,85","505,50","-","-1,11%"
"28.05.2018","512,68","513,49","514,47","512,67","-","-0,15%"
"25.05.2018","513,45","514,62","515,37","512,78","-","-0,27%"
"24.05.2018","514,86","516,08","516,56","512,41","-","-0,19%"
"23.05.2018","515,86","517,77","517,83","513,20","-","-0,34%"
"22.05.2018","517,60","518,34","519,91","517,52","-","-0,02%"
"21.05.2018","517,72","515,53","518,61","515,08","-","0,40%"
"18.05.2018","515,66","516,98","517,49","514,98","-","-0,26%"
"17.05.2018","517,01","517,64","518,35","516,04","-","-0,01%"
"16.05.2018","517,04","515,84","517,86","515,36","-","0,17%"
"15.05.2018","516,14","520,12","520,19","514,52","-","-0,85%"
"14.05.2018","520,58","519,43","521,83","519,36","-","0,22%"
"11.05.2018","519,46","517,93","520,15","517,93","-","0,43%"
"10.05.2018","517,23","513,62","518,31","513,55","-","0,70%"
"09.05.2018","513,62","510,56","514,02","509,68","-","0,63%"
"08.05.2018","510,39","510,81","511,41","508,67","-","-0,04%"
"07.05.2018","510,61","509,15","511,86","508,78","-","0,35%"
"04.05.2018","508,83","505,55","510,00","503,06","-","0,75%"
"03.05.2018","505,04","506,81","507,13","501,21","-","-0,37%"
"02.05.2018","506,90","508,98","510,21","506,29","-","-0,39%"
"01.05.2018","508,90","509,48","509,51","506,14","-","-0,15%"
"30.04.2018","509,69","511,38","513,23","509,59","-","-0,32%"
"27.04.2018","511,31","510,16","512,06","509,89","-","0,27%"
"26.04.2018","509,91","506,52","510,80","506,15","-","0,71%"
"25.04.2018","506,32","508,15","508,15","503,32","-","-0,35%"
"24.04.2018","508,08","511,49","513,43","506,77","-","-0,70%"
"23.04.2018","511,67","512,43","512,85","510,07","-","-0,21%"
"20.04.2018","512,74","516,27","516,27","511,69","-","-0,83%"
"19.04.2018","517,05","518,42","519,15","515,34","-","-0,25%"
"18.04.2018","518,32","516,35","519,20","516,35","-","0,43%"
"17.04.2018","516,12","512,74","517,01","512,39","-","0,71%"
"16.04.2018","512,49","510,58","513,53","510,13","-","0,39%"
"13.04.2018","510,52","511,53","513,50","509,45","-","-0,15%"
"12.04.2018","511,29","509,35","512,41","508,41","-","0,37%"
"11.04.2018","509,43","511,32","511,43","508,97","-","-0,32%"
"10.04.2018","511,04","504,18","512,04","504,04","-","1,36%"
"09.04.2018","504,18","502,33","508,46","502,29","-","0,37%"
"06.04.2018","502,32","508,72","509,12","500,59","-","-1,23%"
"05.04.2018","508,55","504,22","509,50","504,09","-","0,94%"
"04.04.2018","503,82","502,10","504,29","496,06","-","0,38%"
"03.04.2018","501,89","499,22","502,33","497,62","-","0,45%"
"02.04.2018","499,65","506,10","506,52","496,90","-","-1,22%"
"30.03.2018","505,81","505,88","506,37","505,77","-","0,07%"
"29.03.2018","505,44","500,75","507,38","500,54","-","0,83%"
"28.03.2018","501,27","504,29","504,31","499,34","-","-0,57%"
"27.03.2018","504,13","507,02","510,91","502,53","-","-0,55%"
"26.03.2018","506,90","499,38","507,27","498,72","-","1,51%"
"23.03.2018","499,36","508,64","508,64","499,16","-","-1,79%"
"22.03.2018","508,48","518,06","518,89","508,27","-","-1,64%"
"21.03.2018","516,95","517,06","520,26","516,81","-","-0,07%"
"20.03.2018","517,33","516,83","517,93","516,21","-","0,09%"
"19.03.2018","516,89","522,58","522,63","515,09","-","-1,07%"
"16.03.2018","522,47","522,22","523,70","521,81","-","-0,00%"
"15.03.2018","522,49","522,94","524,57","521,75","-","-0,07%"
"14.03.2018","522,87","525,18","526,47","522,45","-","-0,46%"
"13.03.2018","525,31","527,45","529,77","524,44","-","-0,38%"
"12.03.2018","527,29","525,48","528,80","525,48","-","0,35%"
"09.03.2018","525,44","519,46","525,50","519,36","-","1,11%"
"08.03.2018","519,65","517,40","519,84","517,40","-","0,45%"
"07.03.2018","517,33","518,38","518,45","514,63","-","-0,12%"
"06.03.2018","517,96","514,65","518,81","514,65","-","0,65%"
"05.03.2018","514,62","511,71","515,28","508,90","-","0,64%"
"02.03.2018","511,34","513,02","513,02","506,52","-","-0,11%"
"01.03.2018","511,90","517,88","518,02","510,23","-","-1,19%"
"28.02.2018","518,08","523,80","523,89","517,94","-","-1,10%"
"27.02.2018","523,83","528,72","529,83","523,69","-","-0,86%"
"26.02.2018","528,40","523,99","528,84","523,96","-","0,82%"
"23.02.2018","524,12","518,48","524,12","518,36","-","1,14%"
"22.02.2018","518,20","518,29","521,29","516,26","-","-0,14%"
"21.02.2018","518,92","519,55","524,17","518,41","-","-0,17%"
"20.02.2018","519,81","522,35","522,40","518,66","-","-0,47%"
"19.02.2018","522,25","522,36","523,45","522,12","-","-0,07%"
"16.02.2018","522,60","521,87","525,00","521,35","-","0,26%"
"15.02.2018","521,25","515,67","521,90","515,64","-","1,22%"
"14.02.2018","514,95","508,30","515,90","507,19","-","1,28%"
"13.02.2018","508,44","507,11","508,99","505,92","-","0,32%"
"12.02.2018","506,84","501,05","508,81","500,94","-","1,18%"
"09.02.2018","500,91","500,51","502,90","491,71","-","0,04%"
"08.02.2018","500,70","512,75","513,77","500,41","-","-2,45%"
"07.02.2018","513,30","513,54","518,50","512,75","-","0,06%"
"06.02.2018","512,97","515,43","515,43","503,00","-","-0,54%"
"05.02.2018","515,73","531,07","531,23","514,97","-","-2,96%"
"02.02.2018","531,46","541,50","541,63","531,28","-","-1,80%"
"01.02.2018","541,21","541,17","542,74","540,04","-","-0,08%"
"31.01.2018","541,67","541,49","543,59","539,88","-","0,03%"
"30.01.2018","541,50","547,00","547,04","541,01","-","-0,99%"
"29.01.2018","546,89","550,17","550,63","546,79","-","-0,62%"
"26.01.2018","550,32","544,61","550,32","544,61","-","0,67%"
"25.01.2018","546,68","546,29","547,75","543,94","-","0,13%"
"24.01.2018","545,99","545,19","548,26","544,82","-","0,15%"
"23.01.2018","545,17","542,54","545,36","542,52","-","0,49%"
"22.01.2018","542,50","539,56","542,55","538,83","-","0,60%"
"19.01.2018","539,27","536,83","539,27","536,74","-","0,48%"
"18.01.2018","536,70","536,35","537,56","536,25","-","-0,08%"
"17.01.2018","537,14","534,64","537,80","533,72","-","0,51%"
"16.01.2018","534,41","535,10","537,69","534,03","-","-0,15%"
"15.01.2018","535,22","534,11","535,35","533,95","-","0,37%"
"12.01.2018","533,23","529,91","534,02","529,77","-","0,66%"
"11.01.2018","529,74","527,39","529,90","526,59","-","0,38%"
"10.01.2018","527,73","527,98","528,61","526,32","-","-0,05%"
"09.01.2018","528,02","527,10","528,74","527,07","-","0,14%"
"08.01.2018","527,29","526,81","527,29","526,06","-","0,11%"
"05.01.2018","526,69","523,30","526,83","523,29","-","0,66%"
"04.01.2018","523,26","519,07","523,95","519,02","-","0,79%"
"03.01.2018","519,15","516,79","519,30","516,76","-","0,46%"
"02.01.2018","516,76","513,00","516,90","512,86","-","0,74%"
"01.01.2018","512,98","512,87","512,98","512,79","-","-0,01%"
"29.12.2017","513,03","513,54","514,99","512,86","-","-0,09%"
"28.12.2017","513,51","512,38","513,66","512,34","-","0,25%"
"27.12.2017","512,23","511,16","512,65","511,11","-","0,22%"
"26.12.2017","511,10","511,65","511,75","510,96","-","-0,05%"
"25.12.2017","511,36","511,46","511,75","511,34","-","0,01%"
"22.12.2017","511,29","511,38","511,77","510,89","-","0,02%"
"21.12.2017","511,19","509,77","512,10","509,20","-","0,24%"
"20.12.2017","509,96","510,53","511,37","509,65","-","-0,03%"
"19.12.2017","510,12","511,35","512,08","510,12","-","-0,30%"
"18.12.2017","511,68","507,04","512,19","507,00","-","0,91%"
"15.12.2017","507,08","505,56","507,50","504,83","-","0,31%"
"14.12.2017","505,51","507,66","508,03","505,51","-","-0,26%"
"13.12.2017","506,84","506,45","508,62","506,43","-","0,10%"
"12.12.2017","506,31","505,98","506,93","505,65","-","0,02%"
"11.12.2017","506,23","504,24","506,23","504,20","-","0,43%"
"08.12.2017","504,08","501,28","504,26","501,24","-","0,53%"
"07.12.2017","501,42","500,33","501,93","500,00","-","0,22%"
"06.12.2017","500,30","502,28","502,32","499,77","-","-0,40%"
"05.12.2017","502,33","504,16","504,46","502,18","-","-0,32%"
"04.12.2017","503,92","503,64","507,09","503,11","-","0,09%"
"01.12.2017","503,47","504,82","505,42","500,84","-","-0,39%"
"30.11.2017","505,44","503,94","505,84","502,95","-","0,26%"
"29.11.2017","504,12","504,59","505,61","503,45","-","-0,07%"
"28.11.2017","504,45","501,74","504,64","501,30","-","0,48%"
"27.11.2017","502,02","503,13","503,27","501,67","-","-0,26%"
"24.11.2017","503,35","502,03","503,55","501,63","-","0,29%"
"23.11.2017","501,90","502,04","502,30","501,34","-","0,09%"
"22.11.2017","501,43","500,64","502,36","500,63","-","0,18%"
"21.11.2017","500,51","497,06","500,97","497,06","-","0,65%"
"20.11.2017","497,28","496,90","497,58","496,24","-","0,11%"
"17.11.2017","496,75","496,65","498,10","496,53","-","0,00%"
"16.11.2017","496,74","492,85","497,12","492,84","-","0,80%"
"15.11.2017","492,81","495,94","495,94","491,87","-","-0,55%"
"14.11.2017","495,53","496,52","496,80","494,41","-","-0,22%"
"13.11.2017","496,61","497,47","497,47","495,14","-","-0,25%"
"10.11.2017","497,86","498,87","498,93","497,15","-","-0,15%"
"09.11.2017","498,59","500,45","501,34","496,96","-","-0,37%"
"08.11.2017","500,43","499,84","500,60","499,24","-","0,17%"
"07.11.2017","499,58","500,06","500,90","499,04","-","0,04%"
"06.11.2017","499,40","498,88","500,25","498,22","-","0,11%"
"03.11.2017","498,86","498,28","498,91","497,36","-","0,08%"
"02.11.2017","498,44","498,10","498,90","497,09","-","0,07%"
"01.11.2017","498,08","496,64","499,52","496,62","-","0,29%"
"31.10.2017","496,62","496,07","497,00","495,80","-","0,13%"
"30.10.2017","495,96","496,07","496,77","495,48","-","0,05%"
"27.10.2017","495,69","493,01","496,19","492,94","-","0,41%"
"26.10.2017","493,66","493,54","494,35","493,07","-","0,03%"
"25.10.2017","493,50","495,20","495,63","492,02","-","-0,34%"
"24.10.2017","495,16","495,17","495,69","494,74","-","0,03%"
"23.10.2017","495,01","496,02","496,61","495,01","-","-0,28%"
"20.10.2017","496,39","495,57","496,42","494,95","-","0,13%"
"19.10.2017","495,75","495,81","496,30","493,80","-","0,02%"
"18.10.2017","495,66","495,32","496,22","495,07","-","0,15%"
"17.10.2017","494,93","495,53","495,80","494,57","-","-0,18%"
"16.10.2017","495,80","494,91","496,19","494,91","-","0,14%"
"13.10.2017","495,09","494,10","495,82","493,99","-","0,24%"
"12.10.2017","493,92","494,13","494,84","493,64","-","0,01%"
"11.10.2017","493,89","492,70","494,22","492,68","-","0,18%"
"10.10.2017","493,00","490,56","493,24","490,55","-","0,50%"
"09.10.2017","490,56","491,11","491,24","490,38","-","-0,07%"
"06.10.2017","490,89","491,07","491,43","489,85","-","-0,09%"
"05.10.2017","491,33","490,06","491,33","489,67","-","0,24%"
"04.10.2017","490,16","489,60","490,43","489,40","-","0,11%"
"03.10.2017","489,63","487,88","489,65","487,44","-","0,37%"
"02.10.2017","487,83","486,80","487,83","486,20","-","0,20%"
"29.09.2017","486,88","484,81","486,88","484,54","-","0,46%"
"28.09.2017","484,63","483,82","485,00","483,40","-","0,13%"
"27.09.2017","484,01","483,35","484,42","482,31","-","0,19%"
"26.09.2017","483,07","484,64","484,68","482,89","-","-0,35%"
"25.09.2017","484,75","486,14","486,52","483,58","-","-0,39%"
"22.09.2017","486,66","486,35","486,77","485,84","-","0,13%"
"21.09.2017","486,05","486,64","486,89","485,72","-","-0,41%"
"20.09.2017","488,06","487,32","488,22","485,07","-","0,14%"
"19.09.2017","487,37","486,48","487,69","486,47","-","0,21%"
"18.09.2017","486,36","484,96","487,07","484,96","-","0,24%"
"15.09.2017","485,18","484,80","485,24","484,39","-","0,21%"
"14.09.2017","484,14","484,64","484,71","483,50","-","-0,14%"
"13.09.2017","484,83","485,49","485,78","484,06","-","-0,10%"
"12.09.2017","485,30","483,70","485,30","483,60","-","0,31%"
"11.09.2017","483,79","479,73","483,79","479,73","-","0,87%"
"08.09.2017","479,61","479,89","480,86","479,61","-","0,01%"
"07.09.2017","479,57","478,03","480,07","478,01","-","0,32%"
"06.09.2017","478,04","477,00","478,35","476,27","-","0,18%"
"05.09.2017","477,16","478,70","479,26","475,65","-","-0,37%"
"04.09.2017","478,95","479,80","479,80","478,66","-","-0,20%"
"01.09.2017","479,90","478,92","480,41","478,58","-","0,31%"
"31.08.2017","478,41","475,67","479,00","475,42","-","0,55%"
"30.08.2017","475,79","474,29","475,91","474,19","-","0,19%"
"29.08.2017","474,91","475,21","475,58","472,64","-","-0,10%"
"28.08.2017","475,37","475,68","476,08","474,91","-","0,07%"
"25.08.2017","475,02","473,76","476,57","473,59","-","0,26%"
"24.08.2017","473,81","474,13","475,24","473,53","-","-0,04%"
"23.08.2017","473,99","474,63","474,67","473,28","-","-0,10%"
"22.08.2017","474,48","471,04","474,51","471,04","-","0,69%"
"21.08.2017","471,23","470,67","471,28","469,68","-","0,13%"
"18.08.2017","470,63","471,47","471,97","469,74","-","-0,31%"
"17.08.2017","472,10","476,82","477,23","471,97","-","-0,77%"
"16.08.2017","475,75","474,65","476,86","474,41","-","0,30%"
"15.08.2017","474,32","475,01","475,61","473,86","-","-0,16%"
"14.08.2017","475,10","471,37","475,56","471,21","-","0,80%"
"11.08.2017","471,33","472,53","472,53","470,47","-","-0,26%"
"10.08.2017","472,58","478,13","478,17","472,53","-","-1,11%"
"09.08.2017","477,89","479,67","479,70","476,29","-","-0,33%"
"08.08.2017","479,45","480,52","481,26","479,23","-","-0,19%"
"07.08.2017","480,35","479,49","480,45","479,49","-","0,27%"
"04.08.2017","479,07","479,09","479,93","478,29","-","-0,01%"
"03.08.2017","479,11","479,58","479,58","478,62","-","-0,14%"
"02.08.2017","479,76","479,56","479,95","478,26","-","0,01%"
"01.08.2017","479,73","477,78","479,96","477,78","-","0,45%"
"31.07.2017","477,58","477,30","478,50","477,09","-","0,07%"
"28.07.2017","477,25","478,37","478,37","476,17","-","-0,21%"
"27.07.2017","478,25","478,98","480,04","476,67","-","0,15%"
"26.07.2017","477,55","477,14","479,26","476,75","-","0,06%"
"25.07.2017","477,24","475,95","478,10","475,91","-","0,23%"
"24.07.2017","476,13","476,70","476,81","475,57","-","-0,13%"
"21.07.2017","476,77","477,45","477,92","475,64","-","-0,19%"
"20.07.2017","477,70","476,75","478,09","476,62","-","0,21%"
"19.07.2017","476,72","474,11","476,72","474,10","-","0,48%"
"18.07.2017","474,44","473,94","474,73","473,16","-","0,07%"
"17.07.2017","474,13","474,23","474,64","473,77","-","0,07%"
"14.07.2017","473,78","471,30","474,55","471,25","-","0,58%"
"13.07.2017","471,06","469,88","471,35","469,88","-","0,31%"
"12.07.2017","469,62","465,89","470,08","465,80","-","0,93%"
"11.07.2017","465,31","465,31","466,21","464,05","-","0,03%"
"10.07.2017","465,16","464,35","465,81","464,26","-","0,26%"
"07.07.2017","463,96","463,10","464,26","462,26","-","0,15%"
"06.07.2017","463,25","466,09","466,12","463,16","-","-0,56%"
"05.07.2017","465,88","465,46","466,32","464,45","-","0,10%"
"04.07.2017","465,41","466,42","466,58","465,27","-","-0,16%"
"03.07.2017","466,16","465,33","467,26","464,97","-","0,23%"
"30.06.2017","465,09","465,83","466,59","464,83","-","-0,18%"
"29.06.2017","465,94","468,88","470,27","464,46","-","-0,54%"
"28.06.2017","468,45","465,88","468,88","465,04","-","0,60%"
"27.06.2017","465,64","467,72","468,22","465,64","-","-0,48%"
"26.06.2017","467,90","467,05","469,65","467,04","-","0,20%"
"23.06.2017","466,98","466,16","467,40","465,68","-","0,19%"
"22.06.2017","466,09","465,87","466,89","465,53","-","0,10%"
"21.06.2017","465,63","466,34","466,49","464,88","-","-0,14%"
"20.06.2017","466,29","469,35","469,75","466,27","-","-0,69%"
"19.06.2017","469,53","466,09","469,53","466,04","-","0,72%"
"16.06.2017","466,16","464,76","466,16","464,58","-","0,31%"
"15.06.2017","464,74","467,43","467,55","462,75","-","-0,75%"
"14.06.2017","468,27","467,83","469,67","466,48","-","0,12%"
"13.06.2017","467,69","465,46","467,80","465,45","-","0,47%"
"12.06.2017","465,48","466,91","467,02","464,43","-","-0,29%"
"09.06.2017","466,84","466,62","468,60","465,35","-","-0,07%"
"08.06.2017","467,19","467,45","467,69","466,35","-","-0,09%"
"07.06.2017","467,63","467,40","468,46","466,54","-","0,04%"
"06.06.2017","467,42","468,61","468,84","467,15","-","-0,28%"
"05.06.2017","468,73","469,19","469,38","468,40","-","-0,13%"
"02.06.2017","469,35","466,41","469,59","466,40","-","0,63%"
"01.06.2017","466,40","463,68","466,40","463,68","-","0,56%"
"31.05.2017","463,79","463,51","464,66","462,84","-","0,01%"
"30.05.2017","463,73","463,90","464,10","463,31","-","-0,12%"
"29.05.2017","464,29","464,49","464,61","464,08","-","-0,05%"
"26.05.2017","464,50","464,69","464,71","463,82","-","-0,08%"
"25.05.2017","464,88","463,58","465,23","463,44","-","0,42%"
"24.05.2017","462,93","462,17","463,54","461,93","-","0,06%"
"23.05.2017","462,66","462,12","462,99","461,61","-","0,09%"
"22.05.2017","462,24","460,14","462,24","459,86","-","0,57%"
"19.05.2017","459,64","455,93","460,81","455,69","-","0,73%"
"18.05.2017","456,29","457,31","457,32","454,59","-","-0,31%"
"17.05.2017","457,69","463,10","463,29","457,66","-","-1,17%"
"16.05.2017","463,11","462,11","463,48","461,90","-","0,27%"
"15.05.2017","461,87","459,42","462,12","459,39","-","0,49%"
"12.05.2017","459,60","459,04","459,76","458,74","-","0,11%"
"11.05.2017","459,11","459,69","460,22","457,61","-","-0,16%"
"10.05.2017","459,86","459,04","459,86","458,88","-","0,17%"
"09.05.2017","459,09","459,43","459,68","458,39","-","-0,12%"
"08.05.2017","459,65","459,37","460,55","458,82","-","0,10%"
